EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
942,25,0.0,266,1,3,1,4,40,3,1,2,2096,18830,1,18,3,4,80,0,2,3,2,2,2,2,1,1048.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
943,35,0.0,528,8,4,1,3,100,3,1,3,4323,7108,1,17,3,2,80,0,6,2,1,5,4,1,4,864.6,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
945,33,1.0,350,5,3,1,4,34,3,1,3,2851,9150,1,13,3,2,80,0,1,2,3,1,0,0,0,2851.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
947,57,0.0,210,29,3,1,1,56,2,4,4,14118,22102,3,12,3,3,80,1,32,3,2,1,0,0,0,14118.0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
948,39,1.0,895,5,3,1,4,56,3,2,4,2086,3335,3,14,3,3,80,1,19,6,4,1,0,0,0,2086.0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
951,20,1.0,769,9,3,1,4,54,3,1,4,2323,17205,1,14,3,2,80,0,2,3,3,2,2,0,2,1161.5,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
952,58,0.0,390,1,4,1,4,32,1,2,3,5660,17056,2,13,3,4,80,1,12,2,3,5,3,1,2,1132.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
955,51,0.0,1302,2,3,1,4,84,1,2,2,5482,16321,5,18,3,4,80,1,13,3,3,4,1,1,2,1370.5,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
956,33,0.0,922,1,5,1,1,95,4,4,3,16184,22578,4,19,3,3,80,1,10,2,3,6,1,0,5,2697.3333333333335,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
959,38,0.0,130,2,2,1,4,32,3,3,2,7351,20619,7,16,3,3,80,0,10,2,3,1,0,0,0,7351.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
961,37,0.0,728,1,4,1,1,80,3,3,4,13603,11677,2,18,3,1,80,2,15,2,3,5,2,0,2,2720.6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
962,37,0.0,408,19,2,1,2,73,3,1,2,3022,10227,4,21,4,1,80,0,8,1,3,1,0,0,0,3022.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
963,33,1.0,465,2,2,1,1,39,3,1,1,2707,21509,7,20,4,1,80,0,13,3,4,9,7,1,7,300.77777777777777,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
964,39,0.0,524,18,2,1,1,32,3,2,3,4534,13352,0,11,3,1,80,0,9,6,3,8,7,1,7,566.75,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
965,22,1.0,1368,4,1,1,3,99,2,1,3,3894,9129,5,16,3,3,80,0,4,3,3,2,2,1,2,1947.0,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
968,52,0.0,1325,11,4,1,4,82,3,2,3,3149,21821,8,20,4,2,80,1,9,3,3,5,2,1,4,629.8,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
969,40,0.0,1492,20,4,1,1,61,3,3,4,10322,26542,4,20,4,4,80,1,14,6,3,11,10,11,1,938.3636363636364,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
971,35,0.0,1219,18,3,1,3,86,3,2,3,4601,6179,1,16,3,2,80,0,5,3,3,5,2,1,0,920.2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
972,47,0.0,1454,2,4,1,4,65,2,1,4,3294,13137,1,18,3,1,80,0,3,3,2,3,2,1,2,1098.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
973,54,0.0,142,26,3,1,4,30,4,4,4,17328,13871,2,12,3,3,80,0,23,3,3,5,3,4,4,3465.6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
976,32,1.0,374,25,4,1,1,87,3,1,4,2795,18016,1,24,4,3,80,0,1,2,1,1,0,0,1,2795.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
977,29,0.0,1496,1,1,1,4,41,3,2,3,4319,26283,1,13,3,1,80,1,10,1,3,10,7,0,9,431.9,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
979,28,0.0,640,1,3,1,4,84,3,1,1,2080,4732,2,11,3,2,80,0,5,2,2,3,2,1,2,693.3333333333334,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
981,36,0.0,938,2,4,1,3,79,3,1,3,2519,12287,4,21,4,3,80,0,16,6,3,11,8,3,9,229.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
983,34,0.0,648,11,3,1,3,56,2,2,2,4490,21833,4,11,3,4,80,2,14,5,4,10,9,1,8,449.0,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
985,39,0.0,672,7,2,1,3,54,2,5,4,19272,21141,1,15,3,1,80,1,21,2,3,21,9,13,3,917.7142857142857,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
987,56,1.0,441,14,4,1,2,72,3,1,2,4963,4510,9,18,3,1,80,3,7,2,3,5,4,4,3,992.6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
988,44,0.0,1117,2,1,1,1,72,4,1,4,2011,19982,1,13,3,4,80,1,10,5,3,10,5,7,7,201.1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
989,49,0.0,527,8,2,1,1,51,3,3,2,7403,22477,4,11,3,3,80,1,29,3,2,26,9,1,7,284.7307692307692,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
990,42,1.0,933,19,3,1,3,57,4,1,3,2759,20366,6,12,3,4,80,0,7,2,3,2,2,2,2,1379.5,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
991,30,0.0,1329,29,4,1,3,61,3,2,1,4115,13192,8,19,3,3,80,3,8,3,3,4,3,0,3,1028.75,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
993,40,0.0,218,8,1,1,4,55,2,3,2,13757,25178,2,11,3,3,80,1,16,5,3,9,8,4,8,1528.5555555555557,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
995,44,0.0,381,24,3,1,1,49,1,1,3,3708,2104,2,14,3,3,80,0,9,5,3,5,2,1,4,741.6,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
996,52,0.0,890,25,4,1,3,81,2,4,4,13826,19028,3,22,4,3,80,0,31,3,3,9,8,0,0,1536.2222222222222,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
997,54,0.0,971,1,3,1,4,54,3,4,4,17328,5652,6,19,3,4,80,0,29,3,2,20,7,12,7,866.4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
998,25,1.0,1219,4,1,1,4,32,3,1,4,3691,4605,1,15,3,2,80,1,7,3,4,7,7,5,6,527.2857142857143,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True
999,35,0.0,1225,2,4,1,4,61,3,2,1,5093,4761,2,11,3,1,80,1,16,2,4,1,0,0,0,5093.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1002,29,0.0,657,27,3,1,2,66,3,2,3,4335,25549,4,12,3,1,80,1,11,3,2,8,7,1,1,541.875,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1003,22,0.0,534,15,3,1,2,59,3,1,4,2871,23785,1,15,3,3,80,0,1,5,3,0,0,0,0,2871.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1004,38,0.0,1495,10,3,1,3,76,3,2,3,9824,22174,3,19,3,3,80,1,18,4,3,1,0,0,0,9824.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1005,33,0.0,586,1,3,1,1,48,4,2,1,4037,21816,1,22,4,1,80,1,9,5,3,9,8,0,8,448.55555555555554,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1006,25,1.0,599,24,1,1,3,73,1,1,4,1118,8040,1,14,3,4,80,0,1,4,3,1,0,1,0,1118.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
1007,31,0.0,480,7,2,1,2,31,3,2,1,4306,4156,1,12,3,2,80,1,13,5,1,13,10,3,12,331.2307692307692,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1010,29,0.0,1176,3,2,1,2,62,3,2,3,5561,3487,1,14,3,1,80,1,6,5,2,6,0,1,2,926.8333333333334,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1011,29,0.0,1404,20,3,1,3,84,3,1,4,2157,18203,1,15,3,2,80,1,3,5,3,3,1,0,2,719.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
1013,54,0.0,928,20,4,1,4,31,3,2,3,4869,16885,3,12,3,4,80,0,20,4,2,4,3,0,3,1217.25,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1014,54,0.0,376,19,4,1,4,95,3,2,1,5485,22670,9,11,3,2,80,2,9,4,3,5,3,1,4,1097.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1015,31,1.0,335,9,2,1,3,46,2,1,1,2321,10322,0,22,4,1,80,0,4,0,3,3,2,1,2,773.6666666666666,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
1017,47,0.0,465,1,3,1,1,74,3,1,4,3420,10205,7,12,3,3,80,1,17,2,2,6,5,1,2,570.0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
1018,36,0.0,1299,27,3,1,3,94,3,2,3,5237,16577,6,13,3,2,80,2,17,3,2,7,7,7,7,748.1428571428571,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1019,41,0.0,1283,5,5,1,2,90,4,1,3,2127,5561,2,12,3,1,80,0,7,5,2,4,2,0,3,531.75,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
1020,29,1.0,115,13,3,1,1,51,3,2,2,5765,17485,5,11,3,1,80,0,7,4,1,5,3,0,0,1153.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1021,18,1.0,1306,5,3,1,2,69,3,1,2,1878,8059,1,14,3,4,80,0,0,3,3,0,0,0,0,1878.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
1022,32,0.0,1018,2,4,1,1,74,4,2,4,5055,10557,7,16,3,3,80,0,10,0,2,7,7,0,7,722.1428571428571,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1028,42,0.0,532,4,2,1,3,58,3,5,4,19232,4933,1,11,3,4,80,0,22,3,3,22,17,11,15,874.1818181818181,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
1029,58,0.0,682,10,4,1,4,37,3,4,3,13872,24409,0,13,3,3,80,0,38,1,2,37,10,1,8,374.9189189189189,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1030,37,0.0,1192,5,2,1,4,61,3,2,4,6347,23177,7,16,3,3,80,2,8,2,2,6,2,0,4,1057.8333333333333,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1031,39,0.0,945,22,3,1,4,82,3,3,1,10880,5083,1,13,3,3,80,0,21,2,3,21,6,2,8,518.0952380952381,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1035,31,0.0,691,7,3,1,4,73,3,2,4,7547,7143,4,12,3,4,80,3,13,3,3,7,7,1,7,1078.142857142857,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1036,45,0.0,1268,4,2,1,3,30,3,2,1,5006,6319,4,11,3,1,80,1,9,3,4,5,4,0,3,1001.2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1037,26,0.0,1355,25,1,1,3,61,3,1,3,2942,8916,1,23,4,4,80,1,8,3,3,8,7,5,7,367.75,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1038,28,1.0,1434,5,4,1,3,50,3,1,3,3441,11179,1,13,3,3,80,0,2,3,2,2,2,2,2,1720.5,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True
1039,35,0.0,195,1,3,1,1,80,3,2,3,4859,6698,1,16,3,4,80,0,5,3,3,5,4,0,3,971.8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1040,30,0.0,1400,3,3,1,3,53,3,1,4,2097,16734,4,15,3,3,80,1,9,3,1,5,3,1,4,419.4,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1041,34,0.0,1003,2,2,1,4,95,3,2,3,4033,15834,2,11,3,4,80,0,5,3,2,3,2,0,2,1344.3333333333333,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1045,43,0.0,415,25,3,1,3,79,2,3,4,10798,5268,5,13,3,3,80,1,18,5,3,1,0,0,0,10798.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1046,35,0.0,755,9,4,1,3,97,2,2,2,6540,19394,9,19,3,3,80,0,10,5,3,1,1,0,0,6540.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1047,35,0.0,1361,17,4,1,3,94,3,2,1,8966,21026,3,15,3,4,80,3,15,2,3,7,7,1,7,1280.857142857143,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1049,54,0.0,548,8,4,1,3,42,3,2,3,3780,23428,7,11,3,3,80,0,19,3,3,1,0,0,0,3780.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1052,20,0.0,654,21,3,1,3,43,4,1,4,2678,5050,1,17,3,4,80,0,2,2,3,2,1,2,2,1339.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1053,33,1.0,527,1,4,1,4,63,3,1,4,2686,5207,1,13,3,3,80,0,10,2,2,10,9,7,8,268.6,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
1055,41,0.0,840,9,3,1,1,64,3,5,3,19419,3735,2,17,3,2,80,1,21,2,4,18,16,0,11,1078.8333333333333,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1056,56,0.0,206,8,4,1,4,99,3,5,2,19717,4022,6,14,3,1,80,0,36,4,3,7,3,7,7,2816.714285714286,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1058,27,0.0,1377,2,3,1,4,74,3,2,3,4478,5242,1,11,3,1,80,0,5,3,3,5,4,0,4,895.6,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1059,44,0.0,200,29,4,1,4,32,3,2,4,4541,7744,1,25,4,2,80,0,20,3,3,20,11,13,17,227.05,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1062,34,0.0,1320,20,3,1,3,89,4,1,3,2585,21643,0,17,3,4,80,0,2,5,2,1,0,0,0,2585.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1063,34,0.0,829,3,2,1,3,88,3,1,4,3737,2243,0,19,3,3,80,1,4,1,1,3,2,0,2,1245.6666666666667,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1065,34,0.0,1381,4,4,1,3,72,3,2,3,6538,12740,9,15,3,1,80,1,6,3,3,3,2,1,2,2179.3333333333335,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1066,18,0.0,1124,1,3,1,4,97,3,1,4,1611,19305,1,15,3,3,80,0,0,5,4,0,0,0,0,1611.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1067,33,0.0,832,5,4,1,3,63,2,1,4,2911,14776,1,13,3,3,80,1,2,2,2,2,2,0,2,1455.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1068,36,1.0,885,16,4,1,3,43,4,1,1,2743,8269,1,16,3,3,80,0,18,1,3,17,13,15,14,161.35294117647058,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1070,34,0.0,182,1,4,1,2,72,4,1,4,3280,13551,2,16,3,3,80,0,10,2,3,4,2,1,3,820.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1071,55,0.0,1311,2,3,1,3,97,3,4,4,16659,23258,2,13,3,3,80,0,30,2,3,5,4,1,2,3331.8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1072,25,0.0,882,19,1,1,4,67,3,1,4,3669,9075,3,11,3,3,80,3,7,6,2,3,2,1,2,1223.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1073,30,0.0,1398,22,4,1,3,69,3,3,1,8412,2890,0,11,3,3,80,0,10,3,3,9,8,7,8,934.6666666666666,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1074,28,0.0,1300,17,2,1,3,79,3,2,1,4558,13535,1,12,3,4,80,1,10,2,3,10,0,1,8,455.8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1075,42,0.0,265,5,2,1,4,90,3,5,3,18303,7770,6,13,3,2,80,0,21,3,4,1,0,0,0,18303.0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1076,48,1.0,626,1,2,1,1,98,2,3,3,5381,19294,9,13,3,4,80,0,23,2,3,1,0,0,0,5381.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
1078,41,0.0,167,12,4,1,2,46,3,1,4,4766,9051,3,11,3,1,80,1,6,4,3,1,0,0,0,4766.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
1079,28,0.0,821,5,4,1,1,98,3,2,4,4908,24252,1,14,3,2,80,0,4,3,3,4,2,0,2,1227.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1082,35,0.0,802,10,3,1,2,45,3,1,4,3917,9541,1,20,4,1,80,1,3,4,2,3,2,1,2,1305.6666666666667,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1083,37,0.0,1372,1,3,1,4,42,3,1,4,2115,15881,1,12,3,2,80,0,17,3,3,17,12,5,7,124.41176470588235,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1085,40,0.0,555,2,3,1,2,78,2,2,3,3448,13436,6,22,4,2,80,1,20,3,3,1,0,0,0,3448.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1086,41,0.0,247,7,1,1,2,55,1,5,3,19973,20284,1,22,4,2,80,2,21,3,3,21,16,5,10,951.0952380952381,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
